dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
2022-09-24,24,9,2022,153,1,Luxembourg,LU,LUX,626108,Europe
2022-09-24,24,9,2022,1593,0,Latvia,LV,LVA,1907675,Europe
2022-09-24,24,9,2022,16,0,Malta,MT,MLT,514564,Europe
2022-09-24,24,9,2022,1628,0,Netherlands,NL,NLD,17407585,Europe
2022-09-24,24,9,2022,22360,43,Italy,IT,ITA,59641488,Europe
2022-09-24,24,9,2022,26,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-24,24,9,2022,269,3,Bulgaria,BG,BGR,6951482,Europe
2022-09-24,24,9,2022,320,2,Slovakia,SK,SVK,5457873,Europe
2022-09-24,24,9,2022,342,0,Ireland,IE,IRL,4964440,Europe
2022-09-24,24,9,2022,353,9,Sweden,SE,SWE,10327589,Europe
2022-09-24,24,9,2022,3694,25,Poland,PL,POL,37958138,Europe
2022-09-24,24,9,2022,38024,14,France,FR,FRA,67320216,Europe
2022-09-24,24,9,2022,47,0,Norway,NO,NOR,5367580,Europe
2022-09-24,24,9,2022,561,4,Finland,FI,FIN,5525292,Europe
2022-09-24,24,9,2022,568,8,Czechia,CZ,CZE,10693939,Europe
2022-09-24,24,9,2022,6931,3,Austria,AT,AUT,8901064,Europe
2022-09-24,24,9,2022,722,8,Croatia,HR,HRV,4058165,Europe
2022-09-24,24,9,2022,762,1,Slovenia,SI,SVN,2095861,Europe
2022-09-24,24,9,2022,89,,Estonia,EE,EST,1328976,Europe
2022-09-25,25,9,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-09-25,25,9,2022,13,0,Luxembourg,LU,LUX,626108,Europe
2022-09-25,25,9,2022,1448,2,Netherlands,NL,NLD,17407585,Europe
2022-09-25,25,9,2022,17,0,Malta,MT,MLT,514564,Europe
2022-09-25,25,9,2022,18794,13,Italy,IT,ITA,59641488,Europe
2022-09-25,25,9,2022,188,0,Bulgaria,BG,BGR,6951482,Europe
2022-09-25,25,9,2022,235,2,Slovakia,SK,SVK,5457873,Europe
2022-09-25,25,9,2022,238,14,Sweden,SE,SWE,10327589,Europe
2022-09-25,25,9,2022,24,0,Ireland,IE,IRL,4964440,Europe
2022-09-25,25,9,2022,286,14,Czechia,CZ,CZE,10693939,Europe
2022-09-25,25,9,2022,31365,8,France,FR,FRA,67320216,Europe
2022-09-25,25,9,2022,40,0,Norway,NO,NOR,5367580,Europe
2022-09-25,25,9,2022,439,6,Romania,RO,ROU,19328838,Europe
2022-09-25,25,9,2022,440,2,Croatia,HR,HRV,4058165,Europe
2022-09-25,25,9,2022,44977,101,Greece,EL,GRC,10718565,Europe
2022-09-25,25,9,2022,538,9,Finland,FI,FIN,5525292,Europe
2022-09-25,25,9,2022,6,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-25,25,9,2022,6088,6,Austria,AT,AUT,8901064,Europe
2022-09-25,25,9,2022,652,3,Belgium,BE,BEL,11522440,Europe
2022-09-25,25,9,2022,653,0,Poland,PL,POL,37958138,Europe
2022-09-25,25,9,2022,771,2,Slovenia,SI,SVN,2095861,Europe
2022-09-25,25,9,2022,78,,Estonia,EE,EST,1328976,Europe
2022-09-25,25,9,2022,817,0,Latvia,LV,LVA,1907675,Europe
2022-09-25,25,9,2022,8221,16,Germany,DE,DEU,83166711,Europe
2022-09-25,25,9,2022,97,0,Lithuania,LT,LTU,2794090,Europe
2022-09-26,26,9,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-09-26,26,9,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-09-26,26,9,2022,10006,32,Italy,IT,ITA,59641488,Europe
2022-09-26,26,9,2022,10927,9,Austria,AT,AUT,8901064,Europe
2022-09-26,26,9,2022,1121,3,Slovakia,SK,SVK,5457873,Europe
2022-09-26,26,9,2022,1127,1,Bulgaria,BG,BGR,6951482,Europe
2022-09-26,26,9,2022,1183,1,Netherlands,NL,NLD,17407585,Europe
2022-09-26,26,9,2022,16,0,Malta,MT,MLT,514564,Europe
2022-09-26,26,9,2022,19507,42,Portugal,PT,PRT,10295909,Europe
2022-09-26,26,9,2022,2258,1,Lithuania,LT,LTU,2794090,Europe
2022-09-26,26,9,2022,240,,Estonia,EE,EST,1328976,Europe
2022-09-26,26,9,2022,25,0,Ireland,IE,IRL,4964440,Europe
2022-09-26,26,9,2022,2572,13,Denmark,DK,DNK,5822763,Europe
2022-09-26,26,9,2022,26,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-26,26,9,2022,2601,28,Finland,FI,FIN,5525292,Europe
2022-09-26,26,9,2022,267,0,Latvia,LV,LVA,1907675,Europe
2022-09-26,26,9,2022,30,4,Croatia,HR,HRV,4058165,Europe
2022-09-26,26,9,2022,3932,2,Slovenia,SI,SVN,2095861,Europe
2022-09-26,26,9,2022,4748,12,Czechia,CZ,CZE,10693939,Europe
2022-09-26,26,9,2022,4795,6,Belgium,BE,BEL,11522440,Europe
2022-09-26,26,9,2022,481,1,Luxembourg,LU,LUX,626108,Europe
2022-09-26,26,9,2022,634,0,Poland,PL,POL,37958138,Europe
2022-09-26,26,9,2022,727,16,Sweden,SE,SWE,10327589,Europe
2022-09-26,26,9,2022,7489,51,France,FR,FRA,67320216,Europe
2022-09-26,26,9,2022,81196,134,Germany,DE,DEU,83166711,Europe
2022-09-26,26,9,2022,856,3,Romania,RO,ROU,19328838,Europe
2022-09-26,26,9,2022,95,0,Norway,NO,NOR,5367580,Europe
2022-09-27,27,9,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-09-27,27,9,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-09-27,27,9,2022,100122,113,Germany,DE,DEU,83166711,Europe
2022-09-27,27,9,2022,1076,1,Slovakia,SK,SVK,5457873,Europe
2022-09-27,27,9,2022,1105,8,Sweden,SE,SWE,10327589,Europe
2022-09-27,27,9,2022,1232,3,Latvia,LV,LVA,1907675,Europe
2022-09-27,27,9,2022,1410,1,Lithuania,LT,LTU,2794090,Europe
2022-09-27,27,9,2022,1476,4,Denmark,DK,DNK,5822763,Europe
2022-09-27,27,9,2022,15316,5,Austria,AT,AUT,8901064,Europe
2022-09-27,27,9,2022,1624,14,Finland,FI,FIN,5525292,Europe
2022-09-27,27,9,2022,183,0,Iceland,IS,ISL,364134,Europe
2022-09-27,27,9,2022,1862,11,Romania,RO,ROU,19328838,Europe
2022-09-27,27,9,2022,22,0,Malta,MT,MLT,514564,Europe
2022-09-27,27,9,2022,245,14,Estonia,EE,EST,1328976,Europe
2022-09-27,27,9,2022,2610,3,Netherlands,NL,NLD,17407585,Europe
2022-09-27,27,9,2022,2749,1,Slovenia,SI,SVN,2095861,Europe
2022-09-27,27,9,2022,290,20,Ireland,IE,IRL,4964440,Europe
2022-09-27,27,9,2022,3505,3,Belgium,BE,BEL,11522440,Europe
2022-09-27,27,9,2022,4225,13,Czechia,CZ,CZE,10693939,Europe
2022-09-27,27,9,2022,435,1,Luxembourg,LU,LUX,626108,Europe
2022-09-27,27,9,2022,44875,64,Italy,IT,ITA,59641488,Europe
2022-09-27,27,9,2022,5079,25,Poland,PL,POL,37958138,Europe
2022-09-27,27,9,2022,526,6,Croatia,HR,HRV,4058165,Europe
2022-09-27,27,9,2022,68,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-27,27,9,2022,73639,40,France,FR,FRA,67320216,Europe
2022-09-27,27,9,2022,79,33,Norway,NO,NOR,5367580,Europe
2022-09-27,27,9,2022,8761,75,Spain,ES,ESP,47332614,Europe
2022-09-27,27,9,2022,883,6,Bulgaria,BG,BGR,6951482,Europe
2022-09-28,28,9,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-09-28,28,9,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-09-28,28,9,2022,1041,1,Slovakia,SK,SVK,5457873,Europe
2022-09-28,28,9,2022,1096,5,Croatia,HR,HRV,4058165,Europe
2022-09-28,28,9,2022,1104,13,Sweden,SE,SWE,10327589,Europe
2022-09-28,28,9,2022,11392,46,Hungary,HU,HUN,9769526,Europe
2022-09-28,28,9,2022,12747,6,Austria,AT,AUT,8901064,Europe
2022-09-28,28,9,2022,1302,1,Lithuania,LT,LTU,2794090,Europe
2022-09-28,28,9,2022,1425,11,Romania,RO,ROU,19328838,Europe
2022-09-28,28,9,2022,1613,14,Denmark,DK,DNK,5822763,Europe
2022-09-28,28,9,2022,1695,23,Finland,FI,FIN,5525292,Europe
2022-09-28,28,9,2022,1793,0,Latvia,LV,LVA,1907675,Europe
2022-09-28,28,9,2022,214,0,Estonia,EE,EST,1328976,Europe
2022-09-28,28,9,2022,23,2,Malta,MT,MLT,514564,Europe
2022-09-28,28,9,2022,2534,3,Netherlands,NL,NLD,17407585,Europe
2022-09-28,28,9,2022,2626,1,Slovenia,SI,SVN,2095861,Europe
2022-09-28,28,9,2022,33,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-28,28,9,2022,3367,5,Belgium,BE,BEL,11522440,Europe
2022-09-28,28,9,2022,36795,48,Italy,IT,ITA,59641488,Europe
2022-09-28,28,9,2022,378,0,Luxembourg,LU,LUX,626108,Europe
2022-09-28,28,9,2022,3882,28,Poland,PL,POL,37958138,Europe
2022-09-28,28,9,2022,449,0,Ireland,IE,IRL,4964440,Europe
2022-09-28,28,9,2022,53410,45,France,FR,FRA,67320216,Europe
2022-09-28,28,9,2022,769,19,Czechia,CZ,CZE,10693939,Europe
2022-09-28,28,9,2022,769,4,Bulgaria,BG,BGR,6951482,Europe
2022-09-28,28,9,2022,77,0,Norway,NO,NOR,5367580,Europe
2022-09-28,28,9,2022,92365,109,Germany,DE,DEU,83166711,Europe
2022-09-29,29,9,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-09-29,29,9,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-09-29,29,9,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-09-29,29,9,2022,1021,0,Lithuania,LT,LTU,2794090,Europe
2022-09-29,29,9,2022,1174,13,Romania,RO,ROU,19328838,Europe
2022-09-29,29,9,2022,13061,5,Austria,AT,AUT,8901064,Europe
2022-09-29,29,9,2022,1348,8,Denmark,DK,DNK,5822763,Europe
2022-09-29,29,9,2022,1375,6,Latvia,LV,LVA,1907675,Europe
2022-09-29,29,9,2022,1396,16,Finland,FI,FIN,5525292,Europe
2022-09-29,29,9,2022,201,0,Estonia,EE,EST,1328976,Europe
2022-09-29,29,9,2022,2324,4,Slovenia,SI,SVN,2095861,Europe
2022-09-29,29,9,2022,24,0,Malta,MT,MLT,514564,Europe
2022-09-29,29,9,2022,2681,2,Cyprus,CY,CYP,888005,Europe
2022-09-29,29,9,2022,276,0,Luxembourg,LU,LUX,626108,Europe
2022-09-29,29,9,2022,2936,2,Netherlands,NL,NLD,17407585,Europe
2022-09-29,29,9,2022,3371,3,Belgium,BE,BEL,11522440,Europe
2022-09-29,29,9,2022,3448,30,Poland,PL,POL,37958138,Europe
2022-09-29,29,9,2022,3677,9,Czechia,CZ,CZE,10693939,Europe
2022-09-29,29,9,2022,37521,30,Italy,IT,ITA,59641488,Europe
2022-09-29,29,9,2022,38,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-29,29,9,2022,459,0,Ireland,IE,IRL,4964440,Europe
2022-09-29,29,9,2022,51366,33,France,FR,FRA,67320216,Europe
2022-09-29,29,9,2022,752,3,Bulgaria,BG,BGR,6951482,Europe
2022-09-29,29,9,2022,78259,90,Germany,DE,DEU,83166711,Europe
2022-09-29,29,9,2022,85,0,Norway,NO,NOR,5367580,Europe
2022-09-29,29,9,2022,909,10,Croatia,HR,HRV,4058165,Europe
2022-09-29,29,9,2022,924,2,Slovakia,SK,SVK,5457873,Europe
2022-09-29,29,9,2022,968,11,Sweden,SE,SWE,10327589,Europe
2022-09-30,30,9,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-09-30,30,9,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-09-30,30,9,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-09-30,30,9,2022,1027,2,Lithuania,LT,LTU,2794090,Europe
2022-09-30,30,9,2022,10721,95,Spain,ES,ESP,47332614,Europe
2022-09-30,30,9,2022,1192,5,Romania,RO,ROU,19328838,Europe
2022-09-30,30,9,2022,1203,4,Latvia,LV,LVA,1907675,Europe
2022-09-30,30,9,2022,1241,9,Denmark,DK,DNK,5822763,Europe
2022-09-30,30,9,2022,12571,9,Austria,AT,AUT,8901064,Europe
2022-09-30,30,9,2022,1511,9,Finland,FI,FIN,5525292,Europe
2022-09-30,30,9,2022,213,0,Estonia,EE,EST,1328976,Europe
2022-09-30,30,9,2022,2560,2,Slovenia,SI,SVN,2095861,Europe
2022-09-30,30,9,2022,2924,3,Belgium,BE,BEL,11522440,Europe
2022-09-30,30,9,2022,3064,2,Netherlands,NL,NLD,17407585,Europe
2022-09-30,30,9,2022,3174,30,Poland,PL,POL,37958138,Europe
2022-09-30,30,9,2022,332,0,Ireland,IE,IRL,4964440,Europe
2022-09-30,30,9,2022,34475,38,Italy,IT,ITA,59641488,Europe
2022-09-30,30,9,2022,3848,17,Czechia,CZ,CZE,10693939,Europe
2022-09-30,30,9,2022,40,0,Malta,MT,MLT,514564,Europe
2022-09-30,30,9,2022,442,1,Luxembourg,LU,LUX,626108,Europe
2022-09-30,30,9,2022,48261,34,France,FR,FRA,67320216,Europe
2022-09-30,30,9,2022,60,0,Liechtenstein,LI,LIE,38747,Europe
2022-09-30,30,9,2022,73911,71,Germany,DE,DEU,83166711,Europe
2022-09-30,30,9,2022,801,3,Bulgaria,BG,BGR,6951482,Europe
2022-09-30,30,9,2022,804,6,Croatia,HR,HRV,4058165,Europe
2022-09-30,30,9,2022,908,2,Slovakia,SK,SVK,5457873,Europe
2022-09-30,30,9,2022,9129,5,Sweden,SE,SWE,10327589,Europe
2022-09-30,30,9,2022,95,0,Norway,NO,NOR,5367580,Europe
2022-10-01,1,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-01,1,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-01,1,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-01,1,10,2022,10344,4,Austria,AT,AUT,8901064,Europe
2022-10-01,1,10,2022,108,0,Estonia,EE,EST,1328976,Europe
2022-10-01,1,10,2022,1166,4,Latvia,LV,LVA,1907675,Europe
2022-10-01,1,10,2022,1426,4,Belgium,BE,BEL,11522440,Europe
2022-10-01,1,10,2022,18,0,Malta,MT,MLT,514564,Europe
2022-10-01,1,10,2022,20703,23,Germany,DE,DEU,83166711,Europe
2022-10-01,1,10,2022,28,0,Norway,NO,NOR,5367580,Europe
2022-10-01,1,10,2022,2801,4,Netherlands,NL,NLD,17407585,Europe
2022-10-01,1,10,2022,283,0,Luxembourg,LU,LUX,626108,Europe
2022-10-01,1,10,2022,2867,29,Poland,PL,POL,37958138,Europe
2022-10-01,1,10,2022,298,4,Bulgaria,BG,BGR,6951482,Europe
2022-10-01,1,10,2022,304,0,Ireland,IE,IRL,4964440,Europe
2022-10-01,1,10,2022,309,8,Sweden,SE,SWE,10327589,Europe
2022-10-01,1,10,2022,33068,38,Italy,IT,ITA,59641488,Europe
2022-10-01,1,10,2022,411,2,Slovakia,SK,SVK,5457873,Europe
2022-10-01,1,10,2022,46596,17,France,FR,FRA,67320216,Europe
2022-10-01,1,10,2022,48,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-01,1,10,2022,597,8,Finland,FI,FIN,5525292,Europe
2022-10-01,1,10,2022,665,14,Czechia,CZ,CZE,10693939,Europe
2022-10-01,1,10,2022,70,2,Lithuania,LT,LTU,2794090,Europe
2022-10-01,1,10,2022,881,4,Croatia,HR,HRV,4058165,Europe
2022-10-01,1,10,2022,926,3,Slovenia,SI,SVN,2095861,Europe
2022-10-01,1,10,2022,936,6,Romania,RO,ROU,19328838,Europe
2022-10-02,2,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-02,2,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-02,2,10,2022,0,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-02,2,10,2022,11301,14,Germany,DE,DEU,83166711,Europe
2022-10-02,2,10,2022,179,0,Bulgaria,BG,BGR,6951482,Europe
2022-10-02,2,10,2022,190,12,Sweden,SE,SWE,10327589,Europe
2022-10-02,2,10,2022,2111,0,Netherlands,NL,NLD,17407585,Europe
2022-10-02,2,10,2022,227,1,Slovakia,SK,SVK,5457873,Europe
2022-10-02,2,10,2022,265,0,Poland,PL,POL,37958138,Europe
2022-10-02,2,10,2022,28906,20,Italy,IT,ITA,59641488,Europe
2022-10-02,2,10,2022,29,0,Luxembourg,LU,LUX,626108,Europe
2022-10-02,2,10,2022,32,0,Norway,NO,NOR,5367580,Europe
2022-10-02,2,10,2022,355,13,Czechia,CZ,CZE,10693939,Europe
2022-10-02,2,10,2022,37453,7,France,FR,FRA,67320216,Europe
2022-10-02,2,10,2022,444,4,Romania,RO,ROU,19328838,Europe
2022-10-02,2,10,2022,468,2,Croatia,HR,HRV,4058165,Europe
2022-10-02,2,10,2022,47,0,Ireland,IE,IRL,4964440,Europe
2022-10-02,2,10,2022,54875,89,Greece,EL,GRC,10718565,Europe
2022-10-02,2,10,2022,573,10,Finland,FI,FIN,5525292,Europe
2022-10-02,2,10,2022,763,4,Belgium,BE,BEL,11522440,Europe
2022-10-02,2,10,2022,766,1,Slovenia,SI,SVN,2095861,Europe
2022-10-02,2,10,2022,780,0,Latvia,LV,LVA,1907675,Europe
2022-10-02,2,10,2022,81,5,Lithuania,LT,LTU,2794090,Europe
2022-10-02,2,10,2022,8525,4,Austria,AT,AUT,8901064,Europe
2022-10-02,2,10,2022,9,0,Malta,MT,MLT,514564,Europe
2022-10-02,2,10,2022,94,0,Estonia,EE,EST,1328976,Europe
2022-10-03,3,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-03,3,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-03,3,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-03,3,10,2022,11,0,Malta,MT,MLT,514564,Europe
2022-10-03,3,10,2022,1278,3,Slovakia,SK,SVK,5457873,Europe
2022-10-03,3,10,2022,13316,47,Italy,IT,ITA,59641488,Europe
2022-10-03,3,10,2022,1339,0,Bulgaria,BG,BGR,6951482,Europe
2022-10-03,3,10,2022,14200,16,Austria,AT,AUT,8901064,Europe
2022-10-03,3,10,2022,14276,25,Germany,DE,DEU,83166711,Europe
2022-10-03,3,10,2022,1738,2,Netherlands,NL,NLD,17407585,Europe
2022-10-03,3,10,2022,17805,46,Portugal,PT,PRT,10295909,Europe
2022-10-03,3,10,2022,1810,3,Lithuania,LT,LTU,2794090,Europe
2022-10-03,3,10,2022,189,0,Poland,PL,POL,37958138,Europe
2022-10-03,3,10,2022,205,0,Estonia,EE,EST,1328976,Europe
2022-10-03,3,10,2022,24,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-03,3,10,2022,266,0,Ireland,IE,IRL,4964440,Europe
2022-10-03,3,10,2022,285,0,Latvia,LV,LVA,1907675,Europe
2022-10-03,3,10,2022,2873,14,Finland,FI,FIN,5525292,Europe
2022-10-03,3,10,2022,2884,13,Denmark,DK,DNK,5822763,Europe
2022-10-03,3,10,2022,4021,0,Slovenia,SI,SVN,2095861,Europe
2022-10-03,3,10,2022,413,1,Luxembourg,LU,LUX,626108,Europe
2022-10-03,3,10,2022,4817,17,Czechia,CZ,CZE,10693939,Europe
2022-10-03,3,10,2022,497,13,Sweden,SE,SWE,10327589,Europe
2022-10-03,3,10,2022,5297,11,Belgium,BE,BEL,11522440,Europe
2022-10-03,3,10,2022,59,8,Croatia,HR,HRV,4058165,Europe
2022-10-03,3,10,2022,649,3,Romania,RO,ROU,19328838,Europe
2022-10-03,3,10,2022,8690,62,France,FR,FRA,67320216,Europe
2022-10-03,3,10,2022,91,0,Norway,NO,NOR,5367580,Europe
2022-10-04,4,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-04,4,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-04,4,10,2022,1063,2,Lithuania,LT,LTU,2794090,Europe
2022-10-04,4,10,2022,1139,2,Slovakia,SK,SVK,5457873,Europe
2022-10-04,4,10,2022,126874,193,Germany,DE,DEU,83166711,Europe
2022-10-04,4,10,2022,1419,20,Romania,RO,ROU,19328838,Europe
2022-10-04,4,10,2022,1517,1,Denmark,DK,DNK,5822763,Europe
2022-10-04,4,10,2022,18531,16,Austria,AT,AUT,8901064,Europe
2022-10-04,4,10,2022,186,0,Iceland,IS,ISL,364134,Europe
2022-10-04,4,10,2022,2055,6,Finland,FI,FIN,5525292,Europe
2022-10-04,4,10,2022,241,11,Estonia,EE,EST,1328976,Europe
2022-10-04,4,10,2022,27,0,Malta,MT,MLT,514564,Europe
2022-10-04,4,10,2022,2887,1,Slovenia,SI,SVN,2095861,Europe
2022-10-04,4,10,2022,3444,17,Czechia,CZ,CZE,10693939,Europe
2022-10-04,4,10,2022,3609,33,Poland,PL,POL,37958138,Europe
2022-10-04,4,10,2022,3833,7,Netherlands,NL,NLD,17407585,Europe
2022-10-04,4,10,2022,4274,8,Belgium,BE,BEL,11522440,Europe
2022-10-04,4,10,2022,538,17,Ireland,IE,IRL,4964440,Europe
2022-10-04,4,10,2022,571,8,Croatia,HR,HRV,4058165,Europe
2022-10-04,4,10,2022,60272,60,Italy,IT,ITA,59641488,Europe
2022-10-04,4,10,2022,801,1,Luxembourg,LU,LUX,626108,Europe
2022-10-04,4,10,2022,8114,83,Spain,ES,ESP,47332614,Europe
2022-10-04,4,10,2022,89185,74,France,FR,FRA,67320216,Europe
2022-10-04,4,10,2022,92,23,Norway,NO,NOR,5367580,Europe
2022-10-04,4,10,2022,920,10,Sweden,SE,SWE,10327589,Europe
2022-10-04,4,10,2022,937,9,Bulgaria,BG,BGR,6951482,Europe
2022-10-04,4,10,2022,95,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-04,4,10,2022,991,8,Latvia,LV,LVA,1907675,Europe
2022-10-05,5,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-05,5,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-05,5,10,2022,10,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-05,5,10,2022,1021,7,Croatia,HR,HRV,4058165,Europe
2022-10-05,5,10,2022,1059,12,Romania,RO,ROU,19328838,Europe
2022-10-05,5,10,2022,13765,73,Hungary,HU,HUN,9769526,Europe
2022-10-05,5,10,2022,1412,2,Latvia,LV,LVA,1907675,Europe
2022-10-05,5,10,2022,150089,147,Germany,DE,DEU,83166711,Europe
2022-10-05,5,10,2022,15291,13,Austria,AT,AUT,8901064,Europe
2022-10-05,5,10,2022,1709,15,Denmark,DK,DNK,5822763,Europe
2022-10-05,5,10,2022,20,0,Malta,MT,MLT,514564,Europe
2022-10-05,5,10,2022,202,0,Estonia,EE,EST,1328976,Europe
2022-10-05,5,10,2022,2102,20,Finland,FI,FIN,5525292,Europe
2022-10-05,5,10,2022,2538,29,Poland,PL,POL,37958138,Europe
2022-10-05,5,10,2022,2585,2,Slovenia,SI,SVN,2095861,Europe
2022-10-05,5,10,2022,3289,22,Czechia,CZ,CZE,10693939,Europe
2022-10-05,5,10,2022,3799,11,Netherlands,NL,NLD,17407585,Europe
2022-10-05,5,10,2022,3919,9,Belgium,BE,BEL,11522440,Europe
2022-10-05,5,10,2022,402,0,Ireland,IE,IRL,4964440,Europe
2022-10-05,5,10,2022,406,0,Luxembourg,LU,LUX,626108,Europe
2022-10-05,5,10,2022,45223,43,Italy,IT,ITA,59641488,Europe
2022-10-05,5,10,2022,66564,47,France,FR,FRA,67320216,Europe
2022-10-05,5,10,2022,692,7,Sweden,SE,SWE,10327589,Europe
2022-10-05,5,10,2022,72,0,Norway,NO,NOR,5367580,Europe
2022-10-05,5,10,2022,721,6,Bulgaria,BG,BGR,6951482,Europe
2022-10-05,5,10,2022,917,3,Slovakia,SK,SVK,5457873,Europe
2022-10-05,5,10,2022,922,1,Lithuania,LT,LTU,2794090,Europe
2022-10-06,6,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-06,6,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-06,6,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-06,6,10,2022,1120,1,Latvia,LV,LVA,1907675,Europe
2022-10-06,6,10,2022,142402,151,Germany,DE,DEU,83166711,Europe
2022-10-06,6,10,2022,1542,9,Denmark,DK,DNK,5822763,Europe
2022-10-06,6,10,2022,15560,10,Austria,AT,AUT,8901064,Europe
2022-10-06,6,10,2022,1848,9,Finland,FI,FIN,5525292,Europe
2022-10-06,6,10,2022,190,0,Estonia,EE,EST,1328976,Europe
2022-10-06,6,10,2022,2202,3,Slovenia,SI,SVN,2095861,Europe
2022-10-06,6,10,2022,2281,42,Poland,PL,POL,37958138,Europe
2022-10-06,6,10,2022,2789,5,Cyprus,CY,CYP,888005,Europe
2022-10-06,6,10,2022,28,0,Malta,MT,MLT,514564,Europe
2022-10-06,6,10,2022,2802,14,Czechia,CZ,CZE,10693939,Europe
2022-10-06,6,10,2022,3396,6,Belgium,BE,BEL,11522440,Europe
2022-10-06,6,10,2022,355,0,Ireland,IE,IRL,4964440,Europe
2022-10-06,6,10,2022,4061,7,Netherlands,NL,NLD,17407585,Europe
2022-10-06,6,10,2022,44849,56,Italy,IT,ITA,59641488,Europe
2022-10-06,6,10,2022,523,0,Luxembourg,LU,LUX,626108,Europe
2022-10-06,6,10,2022,65537,50,France,FR,FRA,67320216,Europe
2022-10-06,6,10,2022,664,7,Sweden,SE,SWE,10327589,Europe
2022-10-06,6,10,2022,685,4,Bulgaria,BG,BGR,6951482,Europe
2022-10-06,6,10,2022,814,3,Lithuania,LT,LTU,2794090,Europe
2022-10-06,6,10,2022,845,3,Romania,RO,ROU,19328838,Europe
2022-10-06,6,10,2022,86,0,Norway,NO,NOR,5367580,Europe
2022-10-06,6,10,2022,861,2,Slovakia,SK,SVK,5457873,Europe
2022-10-06,6,10,2022,89,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-06,6,10,2022,940,5,Croatia,HR,HRV,4058165,Europe
2022-10-07,7,10,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-10-07,7,10,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-10-07,7,10,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-10-07,7,10,2022,10843,68,Spain,ES,ESP,47332614,Europe
2022-10-07,7,10,2022,114979,98,Germany,DE,DEU,83166711,Europe
2022-10-07,7,10,2022,1154,3,Latvia,LV,LVA,1907675,Europe
2022-10-07,7,10,2022,1192,9,Denmark,DK,DNK,5822763,Europe
2022-10-07,7,10,2022,14391,18,Austria,AT,AUT,8901064,Europe
2022-10-07,7,10,2022,17,0,Malta,MT,MLT,514564,Europe
2022-10-07,7,10,2022,1839,6,Finland,FI,FIN,5525292,Europe
2022-10-07,7,10,2022,192,0,Estonia,EE,EST,1328976,Europe
2022-10-07,7,10,2022,2118,41,Poland,PL,POL,37958138,Europe
2022-10-07,7,10,2022,2430,1,Slovenia,SI,SVN,2095861,Europe
2022-10-07,7,10,2022,2829,24,Czechia,CZ,CZE,10693939,Europe
2022-10-07,7,10,2022,3076,8,Belgium,BE,BEL,11522440,Europe
2022-10-07,7,10,2022,349,0,Ireland,IE,IRL,4964440,Europe
2022-10-07,7,10,2022,3759,11,Netherlands,NL,NLD,17407585,Europe
2022-10-07,7,10,2022,41,0,Liechtenstein,LI,LIE,38747,Europe
2022-10-07,7,10,2022,44665,62,Italy,IT,ITA,59641488,Europe
